id,title,actors,countries,topics,url,event_id,track,format,date,year
"enb12459e_25","COP Decision","","Germany","","http://www.iisd.ca/vol12/enb12459e.html","085","","","1.2611772e+12","2009"
"enb12251e_10","ANNEX I NATIONAL COMMUNICATIONS","Group of 77","Australia|China|Uruguay|Switzerland","","http://www.iisd.ca/vol12/enb12251e.html","048","","","1.1024604e+12","2004"
"enb12472e_81","CCS under the CDM","","Brazil|Benin|Jamaica|Qatar|Portugal|Barbados|Norway|Japan|Micronesia|Australia|Zambia|Kuwait|Saudi Arabia|Trinidad and Tobago|Colombia|Egypt","","http://www.iisd.ca/vol12/enb12472e.html","087","","","1.2762072e+12","2010"
"enb12110e_15","SUBSIDIARY BODY FOR IMPLEMENTATION (SBI)","Group of 77|European Union","Iran|United States|Senegal|Austria|Turkey|Kazakhstan|Switzerland|China","","http://www.iisd.ca/vol12/enb12110e.html","020","SBI","","9.29052e+11","1999"
"enb12498e_62","FINANCIAL MECHANISM:","","Australia|Chile|Solomon Islands|Spain","","http://www.iisd.ca/vol12/enb12498e.html","091","","","1.292022e+12","2010"
"enb12354e_26","SBI Conclusions","","","","http://www.iisd.ca/vol12/enb12354e.html","065","","","1.2292956e+12","2008"
"enb12472e_79","RESEARCH AND SYSTEMATIC OBSERVATION:","","Italy|Botswana","","http://www.iisd.ca/vol12/enb12472e.html","087","","","1.2762072e+12","2010"
"enb12564e_1","OPENING CEREMONY OF THE COP 18 AND CMP 8 HIGH-LEVEL SEGMENT","","Qatar|Kuwait|United Kingdom","UNFCCC Functioning","http://www.iisd.ca/vol12/enb12564e.html","102","cop","plenary","1.354662e+12","2012"
"enb1282e_5","IN THE CORRIDORS II","Group of 77","China","","http://www.iisd.ca/vol12/enb1282e.html","017","","corridors","8.973432e+11","1998"
"enb12117e_8","MECHANISMS","Group of 77|European Union","Canada|Sudan|Iran|United States|Japan|Australia|China|Indonesia","","http://www.iisd.ca/vol12/enb12117e.html","022","","","9.412344e+11","1999"
"enb12270e_30","SUBSIDIARY BODY FOR IMPLEMENTATION","Group of 77|Alliance of Small Island States|Umbrella Group|European Union|Environmental Integrity Group|African Group","Niger|Denmark|Qatar|Oman|Algeria|Nigeria|China|Kuwait|Saudi Arabia|Egypt|Pakistan|United Arab Emirates","","http://www.iisd.ca/vol12/enb12270e.html","050","SBI","","1.117404e+12","2005"
"enb12153e_1","WELCOMING CEREMONY","","Netherlands","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12153e.html","029","","PLENARY","9.741564e+11","2000"
"enb12536e_7","Prototype of the Registry","European Union","Ethiopia|Philippines","","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012"
"enb12102e_4","CONTACT GROUPS","","Poland|South Africa|United Kingdom|Tanzania","","http://www.iisd.ca/vol12/enb12102e.html","020","SBI/SBSTA","GROUPS","9.283608e+11","1999"
"enb12448e_3","SBI AND SBSTA:","","","","http://www.iisd.ca/vol12/enb12448e.html","085","","","1.2601404e+12","2009"
"enb12197e_5","RELATIONSHIP BETWEEN OZONE AND CLIMATE EFFORTS","","","","http://www.iisd.ca/vol12/enb12197e.html","037","SBSTA","PLENARY","1.0238328e+12","2002"
"enb12313e_15","TECHNOLOGY TRANSFER:","Group of 77","China","","http://www.iisd.ca/vol12/enb12313e.html","057","","","1.1633724e+12","2006"
"enb12386e_1","COP 14","","Poland|Denmark|Indonesia","","http://www.iisd.ca/vol12/enb12386e.html","074","","","1.2281724e+12","2008"
"enb12194e_10","IPCC TAR","","Australia|United Kingdom|Gambia|China","","http://www.iisd.ca/vol12/enb12194e.html","037","","","1.0234008e+12","2002"
"1212000e_1","ESTABLISHMENT OF THE INC/FCCC","","","","http://www.iisd.ca/vol12/1212000e.html","002","","","7.963416e+11","1995"
"enb12546e_24","SBSTA Conclusions","","China|New Zealand","","http://www.iisd.ca/vol12/enb12546e.html","099","","","1.3378968e+12","2012"
"enb12534e_1","UNFCCC COP 17","Group of 77|Alliance of Small Island States|Umbrella Group|European Union|Environmental Integrity Group|Group of 77 and China","Chad|Mexico|China|Australia|Mali|Angola|Switzerland|Grenada|South Africa|Argentina","Financial Mechanisms and Funds 2","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011"
"enb12421e_21","AWG-KP Conclusions","","","","http://www.iisd.ca/vol12/enb12421e.html","079","","","1.2447576e+12","2009"
"enb12163e_12","NON-ANNEX I COMMUNICATIONS","Group of 77","Mauritania|China","","http://www.iisd.ca/vol12/enb12163e.html","029","","","9.752796e+11","2000"
"enb12339e_2","REPORT OF THE MEETINGS","European Union|Alliance of Small Island States","Austria|Lesotho|Cape Verde","","http://www.iisd.ca/vol12/enb12339e.html","062","working group","","1.1885112e+12","2007"
"enb12534e_117","CMP Decision","","","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011"
"enb12115e_9","ADVERSE EFFECTS","","","","http://www.iisd.ca/vol12/enb12115e.html","022","","","9.410616e+11","1999"
"enb12218e_5","Issues relating to Protocol Articles 5, 7 and 8","","New Zealand","","http://www.iisd.ca/vol12/enb12218e.html","040","","","1.0554552e+12","2003"
"enb12224e_1","COOPERATION WITH RELEVANT ORGANIZATIONS","","Chile|Finland","","http://www.iisd.ca/vol12/enb12224e.html","042","","","1.0704924e+12","2003"
"enb1269e_9","IN THE CORRIDORS III","","United States","","http://www.iisd.ca/vol12/enb1269e.html","016","cop","corridors","8.811036e+11","1997"
"enb12567e_51","NATIONAL ADAPTATION PLANS:","","Australia|Maldives","Adaptation","http://www.iisd.ca/vol12/enb12567e.html","102","SBI","","1.3549212e+12","2012"
"enb12309e_17","CAPACITY BUILDING UNDER THE CONVENTION:","Group of 77|European Union","United States|Japan|Austria|Tanzania|China|Saint Lucia","","http://www.iisd.ca/vol12/enb12309e.html","057","SBI","","1.1629404e+12","2006"
"enb12206e_1","SBSTA","","Uzbekistan|Bahamas","","http://www.iisd.ca/vol12/enb12206e.html","038","sbsta","","1.0359324e+12","2002"
"enb12472e_45","SBI Conclusions","Group of 77|European Union","Tanzania|Uganda|France|China","","http://www.iisd.ca/vol12/enb12472e.html","087","","","1.2762072e+12","2010"
"enb12395e_11","COP Decision","","","","http://www.iisd.ca/vol12/enb12395e.html","074","","","1.2290364e+12","2008"
"enb12595e_16","Session 1: Policies, Practices and Technology Global State of Play:","","India|Denmark|Japan|Colombia|South Africa|Singapore","Pre-Kyoto","http://www.iisd.ca/vol12/enb12595e.html","108","","","1.3947516e+12","2014"
"enb12642e_5","CAPACITY BUILDING","Group of 77|European Union|Alliance of Small Island States","Sudan|Jamaica|Argentina|United States|Gambia|Japan|Ghana|Australia|Swaziland|Saudi Arabia|China","","http://www.iisd.ca/vol12/enb12642e.html","118","","","1.4412312e+12","2015"
"enb12282e_2","GEF Report to the COP","Group of 77|Alliance of Small Island States","Philippines|Bangladesh|Uruguay|Tanzania|Japan|China","","http://www.iisd.ca/vol12/enb12282e.html","054","","","1.1333052e+12","2005"
"enb12116e_12","IN THE CORRIDORS","Least Developed Countries","","","http://www.iisd.ca/vol12/enb12116e.html","022","","corridors","9.41148e+11","1999"
"enb12619e_10","2013-2015 REVIEW:","","","","http://www.iisd.ca/vol12/enb12619e.html","114","","","1.4185116e+12","2014"
"enb12123e_13","ADVERSE EFFECTS","Group of 77","Sweden|Iran|Marshall Islands|Malaysia|Gambia|Japan|Senegal|United States|Australia|Kuwait|Canada|Saudi Arabia|Libya|China","Adverse Effects & Response Measure","http://www.iisd.ca/vol12/enb12123e.html","022","","","9.420156e+11","1999"
"enb12252e_5","CAPACITY BUILDING","Group of 77|European Union","China|Tanzania|South Africa|New Zealand","","http://www.iisd.ca/vol12/enb12252e.html","048","","","1.1025468e+12","2004"
"enb12567e_16","KAZAKHSTAN S PROPOSAL TO AMEND PROTOCOL ANNEX B:","","Uganda","","http://www.iisd.ca/vol12/enb12567e.html","102","COP","","1.3549212e+12","2012"
"enb12594e_9","MATTERS RELATING TO FINANCE: Work Programme on Long-term Finance","Group of 77|Alliance of Small Island States|European Union|Independent association of Latin America and the Caribbean|Group of 77 and China|African Group","India|United States|Germany|Indonesia|South Africa|Antigua and Barbuda|Algeria|Colombia|Sweden|United Kingdom|Philippines|Uganda|Maldives|Netherlands|Saudi Arabia|Egypt|Denmark|Norway|Switzerland|China","Financial Mechanisms and Funds 2","http://www.iisd.ca/vol12/enb12594e.html","107","","","1.3851612e+12","2013"
"enb12317e_7","UNFCCC DIALOGUE ADVANCING DEVELOPMENT GOALS IN A SUSTAINABLE WAY:","","Japan|India|South Africa|Australia|United States","","http://www.iisd.ca/vol12/enb12317e.html","057","WORKING GROUP","PLENARY","1.163718e+12","2006"
"enb12498e_101","SCIENTIFIC, TECHNICAL AND SOCIO-ECONOMIC ASPECTS OF MITIGATION:","","","","http://www.iisd.ca/vol12/enb12498e.html","091","SBSTA","ISSUE","1.292022e+12","2010"
"enb12513e_63","SBI Conclusions","","","","http://www.iisd.ca/vol12/enb12513e.html","095","","","1.3082616e+12","2011"
"enb12529e_9","LOSS AND DAMAGE:","","","","http://www.iisd.ca/vol12/enb12529e.html","098","SBI","","1.3230396e+12","2011"
"enb12305e_17","Deforestation","","Norway","","http://www.iisd.ca/vol12/enb12305e.html","056","","","1.1485944e+12","2006"
"enb1293e_2","CONTACT GROUPS","Group of 77|European Union","Sweden|Canada|Iran|South Africa|Antigua and Barbuda|United States|Australia|China","Adverse Effects & Response Measure","http://www.iisd.ca/vol12/enb1293e.html","018","","groups","9.106524e+11","1998"
"enb1268e_3","IN THE CORRIDORS","European Union","Russia|United States","","http://www.iisd.ca/vol12/enb1268e.html","016","","CORRIDORS","8.810172e+11","1997"
"enb12177e_1","REPORT OF THE MEETING","","United Kingdom|United States","IPCC Governance","http://www.iisd.ca/vol12/enb12177e.html","033","ipcc","","1.0019736e+12","2001"
"enb12231e_30","OTHER MATTERS","","Canada","","http://www.iisd.ca/vol12/enb12231e.html","042","","","1.0714428e+12","2003"
"enb12539e_4","CONTACT GROUP:","","","","http://www.iisd.ca/vol12/enb12539e.html","099","working group","groups","1.337292e+12","2012"
"enb12525e_7","OPENING STATEMENTS:","Group of 77|Umbrella Group|European Union","Gambia|China","","http://www.iisd.ca/vol12/enb12525e.html","098","sbi","","1.3226076e+12","2011"
"enb12513e_9","DEVELOPMENT AND TRANSFER OF TECHNOLOGIES:","","Belize|United Kingdom","","http://www.iisd.ca/vol12/enb12513e.html","095","","","1.3082616e+12","2011"
"enb1276e_5","GENERAL DEBATE","Group of 77|European Union|Alliance of Small Island States","Samoa|Norway|Japan|China|Tanzania|Luxembourg|South Africa|Niue","","http://www.iisd.ca/vol12/enb1276e.html","016","COP","","8.817948e+11","1997"
"enb12177e_24","Decision 2:","","","","http://www.iisd.ca/vol12/enb12177e.html","033","","","1.0019736e+12","2001"
"enb12190e_10","IRAN","","Iran","","http://www.iisd.ca/vol12/enb12190e.html","035","","","1.0188216e+12","2002"
"enb12395e_104","COUNTRY STATEMENTS:","Group of 77|Umbrella Group|African Group|European Union|Alliance of Small Island States","Solomon Islands|Antigua and Barbuda|Nigeria|Ireland|Australia|Maldives|Belgium|Russia|Chile|Colombia|France|Burkina Faso|Seychelles|Iran|Algeria|China|Mongolia|Niger|India|Russian Federation|Belarus|Egypt","Mitigation","http://www.iisd.ca/vol12/enb12395e.html","074","","","1.2290364e+12","2008"
"enb12310e_13","IN THE BREEZEWAYS","European Union","Saudi Arabia","","http://www.iisd.ca/vol12/enb12310e.html","057","","CORRIDORS","1.1630268e+12","2006"
"enb12614e_11","METHODOLOGICAL ISSUES UNDER THE CONVENTION:","","","","http://www.iisd.ca/vol12/enb12614e.html","114","sbsta","","1.4179932e+12","2014"
"1229000e_1","OPENING PLENARY","Organisation for Economic Co.operation and Development|Asian Group|Alliance of Small Island States","Russia|Slovakia|United States|Germany|Kuwait|Canada|Antigua and Barbuda|Russian Federation|Philippines|Czech Republic|Zimbabwe|Morocco|Hungary|Mauritania|Israel|Saudi Arabia|Qatar|Samoa|Tanzania|Costa Rica","","http://www.iisd.ca/vol12/1229000e.html","009","","plenary","8.368632e+11","1996"
"enb12408e_3","Scoping of the AR5 synthesis report (SYR) (proposals 1-3)","","Sudan|Netherlands|Mexico|United States|Austria|Australia|Germany|Switzerland","","http://www.iisd.ca/vol12/enb12408e.html","077","","","1.2404376e+12","2009"
"enb12351e_1","NAIROBI WORK PROGRAMME:","","","","http://www.iisd.ca/vol12/enb12351e.html","065","","","1.2290364e+12","2008"
"enb12260e_13","SBSTA Conclusions","","New Zealand","","http://www.iisd.ca/vol12/enb12260e.html","048","","","1.1033244e+12","2004"
"1215000e_4","IOC","","Cape Verde","","http://www.iisd.ca/vol12/1215000e.html","002","","","7.966008e+11","1995"
"enb12498e_3","Rules of procedure","Asian Group|European Union","Zimbabwe|India|Macedonia|Mexico|Qatar|Russian Federation|Australia|Mali|Papua New Guinea|Saudi Arabia|Slovenia|United Kingdom|Colombia|Marshall Islands|Guinea|South Africa|Bolivia|Sudan|Russia","UNFCCC Functioning","http://www.iisd.ca/vol12/enb12498e.html","091","","","1.292022e+12","2010"
"enb12636e_8","Accounting, Reporting and Review Requirements for Annex I Parties without QELRCs (SBSTA)","","","","http://www.iisd.ca/vol12/enb12636e.html","117","","","1.4338872e+12","2015"
"enb12295e_25","AR4 Synthesis Report","","","","http://www.iisd.ca/vol12/enb12295e.html","055","","","1.1461752e+12","2006"
"enb12437e_4","FINANCE:","Group of 77","Russia|Bangladesh|United States|Russian Federation|Thailand|Philippines|Australia|Indonesia|Colombia|Saudi Arabia|China","Adaptation","http://www.iisd.ca/vol12/enb12437e.html","081","working group","","1.2549528e+12","2009"
"enb12375e_27","SBSTA Conclusions","","","","http://www.iisd.ca/vol12/enb12375e.html","070","","","1.213308e+12","2008"
"enb12554e_1","Finance","","Australia|Colombia|Barbados|United States","","http://www.iisd.ca/vol12/enb12554e.html","101","","","1.346796e+12","2012"
"enb12459e_38","CDM:","European Union","Brazil|Syria|Ethiopia|Niger|India|Russian Federation|Libya|Algeria|Nigeria|Japan|China|Australia|Tuvalu|Saudi Arabia|Switzerland|Thailand|Grenada|Swaziland|Costa Rica|United Arab Emirates|Russia","Flexibility Mechanims","http://www.iisd.ca/vol12/enb12459e.html","085","","","1.2611772e+12","2009"
"enb12594e_54","ANNEX I PARTIES WHOSE SPECIAL CIRCUMSTANCES ARE RECOGNIZED BY THE COP:","","","","http://www.iisd.ca/vol12/enb12594e.html","107","","","1.3851612e+12","2013"
"enb12220e_5","DISCUSSION","","","","http://www.iisd.ca/vol12/enb12220e.html","041","","","1.0572696e+12","2003"
"enb12219e_52","SBI Conclusions","","","","http://www.iisd.ca/vol12/enb12219e.html","040","","","1.0557144e+12","2003"
"enb12630e_11","SBI/SBSTA SPECIAL EVENT ON THE 2013-2015 REVIEW","","China|Switzerland","","http://www.iisd.ca/vol12/enb12630e.html","117","SBI/SBSTA","","1.4332824e+12","2015"
"enb1290e_1","SBSTA/SBI JOINT SESSION","Group of 77|African Group|Alliance of Small Island States|European Union","United States|Japan|Australia|Brazil|Canada|Netherlands|Mexico|Slovenia|Norway|Switzerland|China|New Zealand","Flexibility Mechanims","http://www.iisd.ca/vol12/enb1290e.html","018","SBI/SBSTA","PLENARY","9.102204e+11","1998"
"enb12547e_19","OBSERVER ORGANIZATIONS","European Union","","","http://www.iisd.ca/vol12/enb12547e.html","100","ipcc","","1.3391928e+12","2012"
"enb12395e_99","AWG-KP Conclusions","","","","http://www.iisd.ca/vol12/enb12395e.html","074","","","1.2290364e+12","2008"
"enb12362e_14","Sectoral Approaches","European Union","Canada|India|New Zealand|Japan|China|Australia|Tuvalu|Switzerland","Mitigation","http://www.iisd.ca/vol12/enb12362e.html","068","","","1.20726e+12","2008"
"enb12171e_2","MAIN NEGOTIATING GROUP","","","","http://www.iisd.ca/vol12/enb12171e.html","032","COP","","9.956664e+11","2001"
"enb12321e_7","Figure SPM 7 on emissions pathways of mitigation scenarios","","Brazil","","http://www.iisd.ca/vol12/enb12321e.html","060","","","1.1782296e+12","2007"
"1227000e_4","QUANTIFIED EMISSION LIMITATION REDUCTION OBJECTIVES WITHIN SPECIFIC TIMEFRAMES","Organization of Petroleum Exporting Countries|Organisation for Economic Co.operation and Development|Group of 77|European Union|Alliance of Small Island States","Russia|China|Iran|Venezuela|Marshall Islands|United States|Japan|Germany|Brazil|Kenya|Canada|Niger|Slovenia|Austria|Turkey|Poland|Oman|Malaysia|Thailand|Russian Federation|Romania|Italy|Australia|Trinidad and Tobago|Netherlands|Saudi Arabia|Costa Rica|Samoa|Norway|Switzerland|Nigeria|New Zealand","","http://www.iisd.ca/vol12/1227000e.html","008","","","8.262396e+11","1996"
"enb12291e_55","Cooperation with Relevant International Organizations","Group of 77|Alliance of Small Island States|European Union","Iran|United States|Australia|Ghana|Mauritius|Saudi Arabia|Norway|Libya|China","","http://www.iisd.ca/vol12/enb12291e.html","054","","","1.1340828e+12","2005"
"enb12397e_1","PRESENTATION OF THE CHAIRS TEXTS:","","Norway|Malta","","http://www.iisd.ca/vol12/enb12397e.html","076","working group","","1.2382812e+12","2009"
"1238000e_36","ADOPTION OF DRAFT DECISIONS","Group of 77|European Union|Alliance of Small Island States","Argentina|Jamaica|Russian Federation|Venezuela|China|Kuwait|Saudi Arabia|Germany|Marshall Islands|Russia","UNFCCC Functioning","http://www.iisd.ca/vol12/1238000e.html","009","","","8.377272e+11","1996"
"enb12447e_28","Status of the negotiations","","","","http://www.iisd.ca/vol12/enb12447e.html","084","","","1.257462e+12","2009"
"enb12421e_40","SBSTA Conclusions","","Niger|Nigeria|China","","http://www.iisd.ca/vol12/enb12421e.html","079","","","1.2447576e+12","2009"
"enb12288e_31","ARTICLE 3.9 (FUTURE COMMITMENTS)","","","","http://www.iisd.ca/vol12/enb12288e.html","054","","","1.13391e+12","2005"
"enb12444e_9","IN THE CORRIDORS","African Group","","","http://www.iisd.ca/vol12/enb12444e.html","084","working group","corridors","1.2572892e+12","2009"
"enb12242e_29","SBSTA conclusions","","","","http://www.iisd.ca/vol12/enb12242e.html","044","","","1.0883736e+12","2004"
"enb12318e_49","HIGH-LEVEL SEGMENT","","","","http://www.iisd.ca/vol12/enb12318e.html","057","COP","PLENARY","1.163718e+12","2006"
"enb12450e_11","Progress on the implementation of decision 1/CP.10 (Buenos Aires Programme of Work)","","Australia|Bhutan|Peru","","http://www.iisd.ca/vol12/enb12450e.html","085","","","1.2603132e+12","2009"
"enb1286e_13","AMENDMENTS TO THE FCCC ANNEXES","Organisation for Economic Co.operation and Development|European Union","Canada|Australia|Turkey|Venezuela|United States","","http://www.iisd.ca/vol12/enb1286e.html","017","SBI","","8.976024e+11","1998"
"enb12589e_24","LDCs","","","","http://www.iisd.ca/vol12/enb12589e.html","107","","","1.3847292e+12","2013"
"enb12437e_1","MITIGATION (sub-paragraph 1(b)(iv) of the BAP):","","Malawi|Canada|Mexico|Venezuela|Norway|Uruguay|Saudi Arabia|Colombia|Thailand|Marshall Islands|Argentina","","http://www.iisd.ca/vol12/enb12437e.html","081","","","1.2549528e+12","2009"
"enb12118e_1","JOINT WORKING GROUP ON COMPLIANCE","European Union","Iran|United Kingdom|Marshall Islands|Argentina|Chile|United States|Australia|Brazil|Niger|Bahamas|Saudi Arabia|Micronesia|Nigeria|China|New Zealand","Compliance and Enforcement","http://www.iisd.ca/vol12/enb12118e.html","022","sbi/sbsta","groups","9.414108e+11","1999"
"enb12107e_2","JOINT WORKING GROUP ON COMPLIANCE","Group of 77|Alliance of Small Island States|European Union","Canada|Iran|United States|Saudi Arabia|Australia|Norway|Switzerland|China","Compliance and Enforcement","http://www.iisd.ca/vol12/enb12107e.html","020","SBI/SBSTA","GROUPS","9.288792e+11","1999"
"enb12579e_1","ADP CLOSING PLENARY","","","","http://www.iisd.ca/vol12/enb12579e.html","104","working group","plenary","1.3711608e+12","2013"
"enb12536e_15","REVIEW OF THE COMMITMENT PERIOD RESERVE:","Alliance of Small Island States","Nauru","","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012"
"enb12291e_66","COP/MOP Decision","","","","http://www.iisd.ca/vol12/enb12291e.html","054","","","1.1340828e+12","2005"
"enb12163e_45","STATEMENTS BY OBSERVER STATES, INTERGOVERNMENTAL ORGANIZATIONS, NON-GOVERNMENTAL ORGANIZATIONS AND UN BODIES","","Turkey","","http://www.iisd.ca/vol12/enb12163e.html","029","","","9.752796e+11","2000"
"enb12333e_32","SBI Conclusions","","Germany","","http://www.iisd.ca/vol12/enb12333e.html","061","","","1.1794392e+12","2007"
"enb1263e_5","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/enb1263e.html","015","SBI/SBSTA","CORRIDORS","8.780796e+11","1997"
"enb12269e_21","IN THE CORRIDORS","","Croatia","","http://www.iisd.ca/vol12/enb12269e.html","050","SBI/SBSTA","CORRIDORS","1.1171448e+12","2005"
"enb12177e_3","APPROVAL OF THE SUMMARY FOR POLICY-MAKERS OF THE SYNTHESIS REPORT","","","","http://www.iisd.ca/vol12/enb12177e.html","033","","","1.0019736e+12","2001"
"enb12571e_7","Presentations","Organization of Petroleum Exporting Countries|Group of 77|European Union","United States|Argentina|Saudi Arabia|China","Pre-Kyoto","http://www.iisd.ca/vol12/enb12571e.html","104","","","1.3703832e+12","2013"
"enb12355e_32","Assisting in the use and application of methods and tools","","Nepal","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12355e.html","066","","","1.2048444e+12","2008"
"1226000e_4","COOPERATION WITH THE IPCC","Alliance of Small Island States|European Union","Russia|India|Venezuela|United States|Kuwait|Mauritius|Canada|Antigua and Barbuda|Uzbekistan|Poland|Russian Federation|Malaysia|Italy|Uganda|Armenia|Trinidad and Tobago|Netherlands|Saudi Arabia|Egypt|China|New Zealand","","http://www.iisd.ca/vol12/1226000e.html","007","","","8.25894e+11","1996"
"enb12164e_12","GREENHOUSE GAS INVENTORY WORKING GROUP","","","","http://www.iisd.ca/vol12/enb12164e.html","030","","","9.855576e+11","2001"
"enb12203e_12","OTHER MATTERS","European Union","Croatia|Canada","","http://www.iisd.ca/vol12/enb12203e.html","038","","","1.0354968e+12","2002"
"enb12638e_99","Outcome","","","","http://www.iisd.ca/vol12/enb12638e.html","117","","","1.4339736e+12","2015"
"enb12586e_3","PROPOSAL FROM THE RUSSIAN FEDERATION TO AMEND CONVENTION ARTICLE 4.2(f)","","Poland","","http://www.iisd.ca/vol12/enb12586e.html","107","COP","","1.3843836e+12","2013"
"enb12153e_16","DEVELOPMENT & TRANSFER OF TECHNOLOGIES","","Niger|Canada|Nigeria","","http://www.iisd.ca/vol12/enb12153e.html","029","","","9.741564e+11","2000"
"enb12251e_8","CAPACITY BUILDING","Group of 77","Uganda|South Africa|United States|Japan|Tanzania|China|New Zealand","","http://www.iisd.ca/vol12/enb12251e.html","048","","","1.1024604e+12","2004"
"enb12638e_71","METHODOLOGICAL GUIDANCE FOR ACTIVITIES RELATING TO REDD+","African Group|European Union","Bolivia|Ghana|Norway|United States|Finland","","http://www.iisd.ca/vol12/enb12638e.html","117","","","1.4339736e+12","2015"
"1239000e_26","UNIFORM REPORTING FORMAT","European Union","Venezuela|Argentina|Malaysia|United States|Japan|Australia|Zimbabwe|Canada|Costa Rica|Micronesia|China","","http://www.iisd.ca/vol12/1239000e.html","010","","","8.508636e+11","1996"
"enb12623e_5","STREAMLINING:","African Group|Independent association of Latin America and the Caribbean","Brazil|Ethiopia|India|Mexico|Malaysia|Belize|Venezuela|China|Chile|Uganda|Saudi Arabia|Sudan","Post-Kyoto Agreements 1","http://www.iisd.ca/vol12/enb12623e.html","115","working group","","1.4236092e+12","2015"
"enb12276e_18","Working Group I","","China","","http://www.iisd.ca/vol12/enb12276e.html","052","ipcc","groups","1.127772e+12","2005"
"enb12306e_35","SBI Conclusions","","Mali","","http://www.iisd.ca/vol12/enb12306e.html","056","","","1.1485944e+12","2006"
"enb12305e_19","Reporting, review and training of experts","","Norway|China","","http://www.iisd.ca/vol12/enb12305e.html","056","","","1.1485944e+12","2006"
"enb12581e_14","Evaluation of Climate Models","","Russia|Sudan|United Kingdom|Russian Federation|United States|Germany|Belgium|Saudi Arabia|Austria|Switzerland|China","","http://www.iisd.ca/vol12/enb12581e.html","105","","","1.3801464e+12","2013"
"enb12598e_8","SBI Conclusions","","","","http://www.iisd.ca/vol12/enb12598e.html","111","","","1.4027832e+12","2014"
"1238000e_14","COMMUNICATIONS FROM NON-ANNEX I PARTIES","","","","http://www.iisd.ca/vol12/1238000e.html","009","","","8.377272e+11","1996"
"enb12526e_5","CDM:","African Group","Brazil|Ghana|Cuba|Nicaragua|Norway|Venezuela|Australia|United Kingdom|Peru|Bolivia|Paraguay","","http://www.iisd.ca/vol12/enb12526e.html","098","cop","","1.322694e+12","2011"
"enb12614e_17","Draft Decision on Advancing the Durban Platform for Enhanced Action","Independent association of Latin America and the Caribbean|League of Arab States|African Group|European Union|Alliance of Small Island States","India|Pakistan|Argentina|Marshall Islands|Jordan|Japan|El Salvador|South Africa|Algeria|Colombia|Mali|Turkey|Ecuador|Saudi Arabia|Norway|Switzerland|New Zealand|Bangladesh|Venezuela|United States|Chile|Bolivia|Brazil|Canada|Mexico|Nauru|Tuvalu|Australia|Indigenous Peoples|Panama|Egypt|Tanzania|China","Post-Kyoto Agreements 1","http://www.iisd.ca/vol12/enb12614e.html","114","","","1.4179932e+12","2014"
"enb12456e_5","AWG-KP S REPORT TO THE COP/MOP:","Group of 77","South Africa|China","","http://www.iisd.ca/vol12/enb12456e.html","085","working group","","1.260918e+12","2009"
"enb12384e_3","IPCC REPORTS AS SEEN BY AN ARTIST:","","","","http://www.iisd.ca/vol12/enb12384e.html","073","ipcc","","1.2204792e+12","2008"
"enb12251e_3","Provision of financial and technical support","","","","http://www.iisd.ca/vol12/enb12251e.html","048","","","1.1024604e+12","2004"
"enb12459e_127","SBI Conclusions","","","","http://www.iisd.ca/vol12/enb12459e.html","085","","","1.2611772e+12","2009"
"enb12619e_2","ORGANIZATIONAL MATTERS:","","Sweden|India|Senegal|New Zealand|Russian Federation|Morocco|Nicaragua|Belize|Fiji|China|Bahamas|Gambia|Poland|Sudan|Russia","UNFCCC Functioning","http://www.iisd.ca/vol12/enb12619e.html","114","","","1.4185116e+12","2014"
"enb12327e_7","SMALL-SCALE AFFORESTATION AND REFORESTATION UNDER THE CDM:","","","","http://www.iisd.ca/vol12/enb12327e.html","061","sbi/sbsta","","1.1789208e+12","2007"
"enb12354e_40","SBSTA Conclusions","","Germany|Botswana","","http://www.iisd.ca/vol12/enb12354e.html","065","","","1.2292956e+12","2008"
"enb12246e_9","TGICA","","Netherlands","","http://www.iisd.ca/vol12/enb12246e.html","047","","","1.1000412e+12","2004"
"enb1267e_1","AGBM","Group of 77|European Union","Russia|United Kingdom|Russian Federation|United States|Philippines|Iceland|Brazil|Hungary|Egypt|Tanzania|Norway|Switzerland|China|Poland","Pre-Kyoto","http://www.iisd.ca/vol12/enb1267e.html","016","WORKING GROUP","","8.809308e+11","1997"
"enb12516e_13","IN THE CORRIDORS","","South Africa|Panama","","http://www.iisd.ca/vol12/enb12516e.html","096","working group","corridors","1.3175928e+12","2011"
"1223000e_4","NATIONAL COMMUNICATIONS FROM ANNEX I PARTIES AND COMMUNICATIONS FROM NON-ANNEX I PARTIES - PROGRESS REPORT ON IN-DEPTH REVIEWS","Group of 77|European Union","Canada|United States|Spain|Japan|Philippines|Australia|Zimbabwe|China","National Communications & Inventories","http://www.iisd.ca/vol12/1223000e.html","004","sbi/sbsta","","8.099064e+11","1995"
