id,title,actors,countries,topics,url,event_id,track,format,date,year,abstract
"enb12534e_71","SBSTA Conclusions","","","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","In its conclusions (FCCC/SBSTA/2011/L.18), SBSTA recommends that the elements contained in the annex of its decision be incorporated into a decision on further guidance relating to the CDM for consideration and adoption by the COP/MOP."
"enb12534e_72","CMP Decision","","","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","In its decision (FCCC/KP/CMP/2011/L.10), the CMP, inter alia : decides that the concept of materiality should be applied in a consistent manner under the CDM; defines material information; decides on elements under the scope of materiality; and decides that the scope of the concept of materiality and the materiality thresholds shall be reviewed, based on data reported, by the Executive Board of the CDM, no later than one year after their implementation."
"enb12534e_73","MATERIALITY STANDARD UNDER THE CLEAN DEVELOPMENT MECHANISM :","","Norway","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","This issue (FCCC/SBSTA/2011/MISC.13) was first taken up in the SBSTA plenary on 29 November and in informal consultations facilitated by Peer Stiansen (Norway)."
"enb12534e_74","SBSTA Conclusions","","","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","In its conclusions (FCCC/SBSTA/2011/L.24), the SBSTA takes note of the views submitted on CCS and of the related documents prepared by the Secretariat."
"enb12534e_75","CMP Decision","","","UNFCCC and Kyoto Protocol Functioning|Flexibility Mechanims","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","In its decision (FCCC/SBSTA/2011/L.4), the CMP, inter alia : adopts the modalities and procedures for CCS as CDM project activities, to be reviewed no later than five years after the adoption of this decision; agrees to consider at CMP 8 the eligibility of CCS involving the transport of carbon dioxide from one country to another or which involves geological storage sites that are located in more than one country; requests SBSTA 36 to consider provisions for the type of project activities referred, including a possible dispute resolution mechanism with a view to forwarding a draft decision for consideration by CMP 8; and invites submissions by 5 March 2012 on views by parties and observers and requests the Secretariat to compile the submissions into a miscellaneous document."
"enb12534e_76","CARBON DIOXIDE CAPTURE AND STORAGE IN THE CDM :","","Colombia|Portugal","Flexibility Mechanims","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","This agenda item (FCCC/SBSTA/2011/4, FCCC/SBSTA/2011/MISC.10 and 11) was taken up in the SBSTA plenary on 29 November and then addressed in a contact group co-chaired by Pedro Martins Barata (Portugal) and Andrea García Guerrero (Colombia)."
"enb12534e_77","ADMINISTRATIVE, FINANCIAL AND INSTITUTIONAL MATTERS","","","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","On 29 November, this item was taken up in SBI plenary for the first time."
"enb12534e_78","CMP Decision","","","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","The CMP Decision (FCCC/SBI/2011/L.27/Add.2), inter alia , calls upon parties that have not made contributions to the core budget and the international transaction log to do so without delay and expresses appreciation for contributions received from parties to the Trust Fund for Participation and the Trust Fund for Supplementary Activities."
"enb12534e_79","REPORTS OF THE SUBSIDIARY BODIES","","","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","Conclusions and decisions pertaining to COP agenda items are summarized in the relevant parts of this report."
"enb12534e_80","Organization of Work","","Australia","Legal Status of Agreements","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","SBI Chair Robert Owen-Jones (Australia) opened the meeting on 28 November, and delegates adopted the SBI agenda and organization of work (FCCC/SBI/2011/8)."
"enb12534e_81","Organization of Work","","Sudan|Tanzania|Finland|Panama","Post-Kyoto Agreements 1|forests","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","SBSTA Chair Richard Muyungi (Tanzania) opened the meeting on Monday afternoon, 28 November, and parties made opening remarks and approved the agenda and organization of work (FCCC/SBSTA/2011/3)."
"enb12534e_82","SBSTA Conclusions","","Chile","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","On 3 December, the SBSTA adopted conclusions (FCCC/SBSTA/2011/L.19), which note the information received from, and progress reported by, the secretariats of the ICAO and IMO on their ongoing work on addressing emissions from fuel used for international aviation and maritime transport, and invite the secretariats to continue to report at future SBSTAs."
"enb12534e_83","SBSTA Conclusions","","","Legal Status of Agreements","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","In its conclusions (FCCC/SBSTA/2011/ L.20), the SBSTA agrees that the definition of forest in exhaustion, as contained in FCCC/KP/CMP/2009/16 Annex I, requires further clarification, and further agrees to continue consideration of the issue at SBSTA 36."
"enb12534e_84","SBSTA 35 CLOSING PLENARY:","","","Legal Status of Agreements","http://www.iisd.ca/vol12/enb12534e.html","098","SBSTA","","1.3233852e+12","2011","On 3 December, SBSTA 36 adopted its report (FCCC/SBSTA/2011/L.17) and SBSTA Chair Muyungi thanked participants and closed SBSTA 35 at 11:23 pm."
"enb12534e_85","RESUMED 14TH SESSION OF THE AWG-LCA","Group of 77 and China|Environmental Integrity Group|Coalition for Rainforest Nations|Bolivarian Alliance For The Peoples Of Our America|European Union|Alliance of Small Island States","Australia|Gambia|Papua New Guinea|China|Grenada|Argentina|Nicaragua","Financial Mechanisms and Funds 1|Legal Status of Agreements|Financial Mechanisms and Funds|Post-Kyoto Agreements|Technology Transfer","http://www.iisd.ca/vol12/enb12534e.html","098","working group","","1.3233852e+12","2011","AWG-LCA Chair Daniel Reifsnyder (US) opened the resumed fourteenth session of the Ad hoc Working Group on Long-term Cooperative Action under the Convention, recalling the goal of forwarding a comprehensive, balanced and robust outcome to the COP."
"enb12534e_86","SHARED VISION","","Zimbabwe","Financial Mechanisms and Funds 2|Legal Status of Agreements","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","This issue was addressed in an informal group, facilitated by Margaret Mukahanana-Sangarwe (Zimbabwe)."
"enb12534e_87","COP Decision","","","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","In Section I of the decision (FCCC/AWGLCA/2011/L.4), the COP agrees: to continue to work towards identifying a global goal for substantially reducing global emissions by 2050 to be considered at COP 18; to continue to work towards identifying a timeframe for the global peaking of greenhouse gas emissions based on the best available scientific knowledge and equitable access to sustainable development, and consider it at COP 18; and that consideration of a global goal cannot be undertaken in the abstract and will necessarily involve matters related to the context."
"enb12534e_88","COP Decision","","","Legal Status of Agreements|Post-Kyoto Agreements|UNFCCC and Kyoto Protocol Functioning|National Communications and Inventories","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","In Section II.A of the decision (FCCC/AWGLCA/2011/L.4) on ambition , the COP: decides to continue in 2012 the process of clarifying developed country parties quantified economy-wide emission reduction targets contained in document FCCC/SB/2011/INF.1/Rev.1, with the objective of understanding assumptions and conditions related to individual targets, in particular in relation to the base year, global warming potential values, coverage of gases, coverage of sectors, expected emission reductions, the role of LULUCF and forestry and carbon credits from market-based mechanisms, and associated assumptions and conditions related to the ambition of the pledges; and decides to hold workshops to explore the assumptions and conditions related to targets, and requests the Secretariat to produce a technical paper exploring the commonalities and differences of approaches."
"enb12534e_89","DEVELOPED COUNTRY MITIGATION :","European Union|African Group|Environmental Integrity Group","Australia|Panama|United States|China|Mali|Switzerland|Dominican Republic|Bolivia|Norway|New Zealand","Post-Kyoto Agreements|UNFCCC and Kyoto Protocol Functioning|Compliance and Enforcement|Mitigation","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","This item was considered during informal consultations co-facilitated by Karine Hertzberg (Norway) and José Alberto Garibaldi Fernandez (Dominican Republic)."
"enb12534e_90","COP Decision","Alliance of Small Island States","","Financial Mechanisms and Funds|Post-Kyoto Agreements|UNFCCC and Kyoto Protocol Functioning|Mitigation","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","In Section II.B of the decision (FCCC/AWGLCA/2011/L.4), on ambition , the COP, inter alia : encourages developing countries who have yet to submit information on NAMAs pursuant to Decision 1/CP.16, paragraph 50 to do so, noting the need to extend flexibility to SIDS and LDCs; decides to continue in 2012 workshops, in a structured manner, to further the understanding of the diversity of mitigation actions as communicated and contained in FCCC/AWGLCA/2011/INF.1, underlying assumptions and any support needed for the implementation of these actions, noting different national circumstances and the respective capabilities of developing country parties; invites developing countries, to submit, subject to availability, more information relating to NAMAs, including underlying assumptions and methodologies, sectors and gases covered, global warming potential values used, support needs for implementation of NAMAs and estimated mitigation outcomes; requests the Secretariat to organize the in-session workshops referred to in conjunction with SB 36 and prepare written workshop summary reports; and requests SBSTA to develop general guidelines for domestic MRV of domestically-supported NAMAs."
"enb12534e_91","REDD+","Bolivarian Alliance For The Peoples Of Our America","Philippines","Financial Mechanisms and Funds|forests|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","This issue was addressed in an informal group facilitated by Tony La Viña (Philippines)."
"enb12534e_92","COP Decision","","","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","In Section II.C of the decision (FCCC/AWGLCA/2011/L.4), the COP: agrees that, regardless of the source or type of financing, the activities referred to in Decision 1/CP.16, paragraph 70, should be consistent with the relevant provisions included in Decision 1/CP.16, including the safeguards in its Appendix I; agrees that results-based finance provided to developing parties that is new, additional and predictable may come from a wide variety of sources, public and private, bilateral and multilateral, including alternative sources; considersthat, in the light of the experience gained from current and future demonstration activities, appropriate market-based approaches could be developed by the COP to support results-based actions by developing countries; and invites parties and observers to submit by 5 March 2012 their views on modalities and procedures for financing results-based actions."
"enb12534e_93","DEVELOPING COUNTRY MITIGATION :","European Union|Environmental Integrity Group","Canada|Pakistan|Australia|South Africa|Panama|Indonesia|India|United States|Switzerland|New Zealand|Bolivia|Brazil","Financial Mechanisms and Funds|Post-Kyoto Agreements|UNFCCC and Kyoto Protocol Functioning|Compliance and Enforcement|Mitigation|National Communications and Inventories","http://www.iisd.ca/vol12/enb12534e.html","098","COP","groups","1.3233852e+12","2011","During informal consultations on developing country mitigation the main issues discussed were the level of ambition; biennial update reports; international consultation and analysis (ICA); and the Registry."
"enb12534e_94","COP Decision","","","","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","In Section II.D of the decision (FCCC/AWGLCA/2011/L.4), the COP, inter alia: agrees to continue considering a general framework for cooperative sectoral approaches and sector-specific actions with a view to adopting a decision on this matter at COP 18; requests that SBSTA 36 consider issues relating to agriculture; and agrees to continue consideration of issues related to addressing emissions from international aviation and maritime transport."
"enb12534e_95","SECTORAL APPROACHES :","","Kenya|Panama","Reasons for Concern|Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12534e.html","098","COP","","1.3233852e+12","2011","This issue was addressed throughout the week in a contact group facilitated by George Wamukoya (Kenya)."
"enb12534e_96","COP Decision","","","Adverse Effects and Response Measure","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","In Section II.E of the decision (FCCC/AWGLCA/2001/L.4), the COP: emphasizes that various approaches, including opportunities for using markets, must meet standards that deliver real mitigation outcomes; requests the AWG-LCA to conduct a work programme to consider a framework for such approaches with a view to forwarding a decision to COP 18; and requests the AWG-LCA to conduct a work programme to elaborate modalities and procedures for that mechanism."
"enb12534e_97","MARKET AND NON-MARKET APPROACHES :","","Angola","Legal Status of Agreements","http://www.iisd.ca/vol12/enb12534e.html","098","COP","plenary","1.3233852e+12","2011","This issue was addressed in an informal group facilitated by Giza Gaspar Martins (Angola)."
"enb12534e_98","COP Decision","","","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12534e.html","098","","","1.3233852e+12","2011","Section II.F of the decision (FCCC/AWGLCA/2011/L.4), inter alia , recognizes that social and economic development and poverty eradication are the first and overriding priorities of developing countries; urges parties in implementing policies to promote a just transition of the workforce; urges developed country parties to assist developing country parties to promote economic diversification in the context of sustainable development; urges parties to give full consideration to the positive and negative impacts of the implementation of response measures on society; and recognizes the decision that establishes the Forum to Implement the Work Programme on the Impact of the Implementation of Response Measures, and consolidates all progressive discussions related to response measures under the Convention."
"enb12534e_99","ECONOMIC AND SOCIAL CONSEQUENCES OF RESPONSE MEASURES:","","Iraq|Saint Lucia|Saudi Arabia|Panama","","http://www.iisd.ca/vol12/enb12534e.html","098","COP","plenary","1.3233852e+12","2011","This issue was addressed in an informal group facilitated by Crispin d Auvergne (Saint Lucia) with discussions carried over from the previous meeting in Panama and focused on: whether the group has a mandate to discuss trade issues; the interpretation of mandates from the AWG-LCA and the subsidiary bodies; and language regarding positive and negative aspects of response measures."
"enb12535e_2","LONG-TERM NEGOTIATIONS IN 2005-2009 :","","Canada|Indonesia","Legal Status of Agreements|Extension of the Kyoto protocol","http://www.iisd.ca/vol12/enb12535e.html","099","","","1.3369464e+12","2012","Convening in Montreal, Canada, at the end of 2005, the first session of the Conference of the Parties serving as meeting of the Parties (CMP) decided to establish the AWG-KP under Protocol Article 3.9, which mandates consideration of Annex I parties further commitments at least seven years before the end of the first commitment period."
"enb12535e_3","COPENHAGEN:","","Denmark","","http://www.iisd.ca/vol12/enb12535e.html","099","","","1.3369464e+12","2012","The UN Climate Change Conference in Copenhagen, Denmark, took place in December 2009."
"enb12535e_4","CANCUN:","","Mexico","Financial Mechanisms and Funds|Post-Kyoto Agreements|forests|Mitigation|Adaptation","http://www.iisd.ca/vol12/enb12535e.html","099","","","1.3369464e+12","2012","Following four preparatory meetings in 2010, the UN Climate Change Conference in Cancun, Mexico, took place in December 2010."
"enb12535e_5","DURBAN:","","South Africa","Post-Kyoto Agreements","http://www.iisd.ca/vol12/enb12535e.html","099","","","1.3369464e+12","2012","Following three negotiating sessions in 2011, the UN Climate Change Conference in Durban, South Africa, took place from 28 November to 11 December 2011."
"enb12536e_1","ORGANIZATIONAL MATTERS:","European Union|Alliance of Small Island States","Brazil|Saudi Arabia|Egypt|Poland|India|Malaysia|China|Swaziland|Nauru|Sudan","UNFCCC and Kyoto Protocol Functioning|National Communications and Inventories","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","On the agenda (FCCC/SBI/2012/1), MALAYSIA, supported by CHINA, BRAZIL, EGYPT, INDIA and others, highlighted the sensitivity of the agenda sub-item on information contained in non-Annex I national communications."
"enb12536e_10","Report of the Technology Executive Committee (TEC)","","United Kingdom|Belize|Iran","Technology Transfer","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","This issue (FCCC/SB/2012/1) will be considered in a joint SBI/SBSTA contact group co-chaired by Carlos Fuller (Belize) and Zitouni Ould-Dada (United Kingdom)."
"enb12536e_11","LOSS AND DAMAGE:","Alliance of Small Island States","Canada|Nauru|Argentina","Financial Mechanisms and Funds","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","On this issue (FCCC/SBI/2012/INF.3 and FCCC/TP/2012/1), NAURU stressed the importance of the item for AOSIS and said discussions on an international mechanism on loss and damage should start already at the current session."
"enb12536e_12","FORUM AND WORK PROGRAMME ON RESPONSE MEASURES, PROTOCOL ARTICLE 3.14 (adverse effects) and PROGRESS ON THE IMPLEMENTATION OF DECISION 1/CP.10","","Ukraine|Japan","Adverse Effects and Response Measure","http://www.iisd.ca/vol12/enb12536e.html","099","SBI","plenary","1.3370328e+12","2012","These issues will be considered in a joint SBI/SBSTA forum operating as a contact group on all issues related to response measures. CAPACITY BUILDING (CONVENTION): SBI Chair Chruszczow introduced the item (FCCC/SBI/2012/10, FCCC/SBI/2012/MISC.5). UKRAINE expressed concern that all issues had not been adequately reflected and called for further work."
"enb12536e_13","COMPLIANCE:","","","","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","SBI Chair Chruszczow will consult interested parties on this issue (FCCC/KP/CMP/2005/2)."
"enb12536e_14","APPEALS AGAINST CDM EXECUTIVE BOARD DECISIONS:","","Ghana|Japan","Flexibility Mechanims","http://www.iisd.ca/vol12/enb12536e.html","099","SBI","groups","1.3370328e+12","2012","This issue (FCCC/SBI/2011/17, Annex 1, FCCC/SBI/2011/MISC.2, FCCC/TP/2011/3 and FCCC/KP/CMP/2011/3) will be considered in a contact group co-chaired by Kunihiko Shimada (Japan) and Yaw Osafo-Osafo (Ghana)."
"enb12536e_15","REVIEW OF THE COMMITMENT PERIOD RESERVE:","Alliance of Small Island States","Nauru","Flexibility Mechanims","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","On this issue, Nauru, for AOSIS, expressed doubt as to whether a redesign is needed and stressed that discussions on this issue should not prejudge AWG-KP outcomes. SBI Chair Chruszczow will prepare draft conclusions and a draft CMP decision."
"enb12536e_16","ARRANGEMENTS FOR INTERGOVERNMENTAL MEETINGS:","","Qatar","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","QATAR reported on the status of arrangements for COP 18 and CMP 8."
"enb12536e_17","ADMINISTRATIVE, FINANCIAL AND INSTITUTIONAL MATTERS:","","Japan|Germany","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","Budget performance for the biennium 2012-2013."
"enb12536e_18","OTHER MATTERS:","European Union","United States|Switzerland|Namibia|Mexico|Russian Federation|Germany|Poland","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","The RUSSIAN FEDERATION, supported by the US, proposed a contact group to consider procedural issues related to the Standing Committee and other institutions, as well as nominations to those institutions."
"enb12536e_19","ORGANIZATIONAL MATTERS :","","","","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","Parties adopted the agenda and organization of work (FCCC/SBSTA/2012/1) with minor amendments."
"enb12536e_2","OPENING STATEMENTS:","Group of 77 and China|African Group|Central American Integration System|Least Developed Countries|Environmental Integrity Group|Coalition for Rainforest Nations|Umbrella Group|European Union|Alliance of Small Island States","Australia|Honduras|Algeria|Gambia|China|Swaziland|Iran|Nauru|Dominican Republic","Adaptation|Financial Mechanisms and Funds|forests|UNFCCC and Kyoto Protocol Functioning|Mitigation|Adaptation|National Communications and Inventories","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","Algeria, for the G-77/CHINA, stressed the importance of funding for non-Annex I national communications and continuing the Consultative Group of Experts on Non-Annex I National Communications (CGE)."
"enb12536e_20","OPENING STATEMENTS :","Alliance of Small Island States|European Union|Environmental Integrity Group|Coalition for Rainforest Nations|Umbrella Group|African Group|Group of 77 and China","Australia|Algeria|Mexico|Gambia|Papua New Guinea|China|Swaziland|Nauru|Bolivia","Vulnerabilities and Impacts|forests|Compliance and Enforcement|Mitigation|Vulnerabilities and Impacts|Extension of the Kyoto protocol|Technology Transfer","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","Algeria, for the G-77/CHINA, called for, inter alia further discussion on agriculture and adaptation; and identification of potential areas of future work under the the Nairobi Work Programme on Impacts, Vulnerability and Adaptation (NWP)."
"enb12536e_21","METHODOLOGICAL GUIDANCE FOR REDD+","European Union","Canada|Brazil|Australia|Singapore|Philippines|Indonesia|Cuba|United Kingdom|Congo|China|Russian Federation|Japan|New Zealand|Belize|Panama","Pre-Kyoto|Post-Kyoto Agreements|forests|Compliance and Enforcement|Mitigation|Technology Transfer|National Communications and Inventories","http://www.iisd.ca/vol12/enb12536e.html","099","SBSTA","","1.3370328e+12","2012","SBSTA Chair Muyungi introduced the item (FCCC/SBSTA/2012/MISC.1 and ADD.1, and FCCC/SBSTA/2012/MISC.9)."
"enb12536e_22","RESEARCH AND SYSTEMATIC OBSERVATION:","","Germany|Botswana","Vulnerabilities and Impacts","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","On this issue (FCCC/SBSTA/2012/MISC.2 and Adds.1-2, FCCC/SBSTA/2012/MISCs.3-4), the World Meteorological Organization reported on the Draft Implementation Plan and Governance Structure of the Global Framework for Climate Service."
"enb12536e_23","METHODOLOGICAL ISSUES (PROTOCOL): Carbon Capture and Storage (CCS) under the Clean Development Mechanism (CDM)","","Brazil|Norway|Chile","Flexibility Mechanims","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","On this issue (FCCC/SBSTA/2012/MISC.8 and Adds."
"enb12536e_24","LULUCF under the CDM","","Brazil|Denmark|Sudan|Germany","","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","The IPCC reported on supplementary methodologies and a scoping meeting held by the IPCC Task Force on Greenhouse Gas Inventories, which adopted a proposal to produce the 2014 revised supplementary methods and good practice guidance arising from the Kyoto Protocol."
"enb12536e_25","FORUM AND WORK PROGRAMME ON RESPONSE MEASURES:","","","","http://www.iisd.ca/vol12/enb12536e.html","099","SBSTA","plenary","1.3370328e+12","2012","The SBI and SBSTA Chairs will consult on this issue."
"enb12536e_26","PROTOCOL ARTICLE 2.3 (adverse impacts of policies and measures","","Saudi Arabia","Adverse Effects and Response Measure","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","): SBSTA Chair Muyungi proposed that discussions on this issue move forward under the forum on response measures."
"enb12536e_27","AGRICULTURE:","","Gambia|Uruguay","","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","The Secretariat introduced the item (FCCC/SBSTA/2012/MISC.6 and Adds."
"enb12536e_28","SCIENTIFIC, TECHNICAL AND SOCIOECONOMIC ASPECTS OF MITIGATION:","","","","http://www.iisd.ca/vol12/enb12536e.html","099","SBSTA","","1.3370328e+12","2012","The SBSTA agreed to consider this issue at SBSTA 38."
"enb12536e_29","COOPERATION WITH RELEVANT INTERNATIONAL ORGANIZATIONS:","","","","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","On this issue (FCCC/SBSTA/2012/INF.3), the IPCC, UN Convention to Combat Desertification and the Convention on Biological Diversity reported on collaboration with the UNFCCC, and identified potential areas for future work and synergies."
"enb12536e_3","Matters related to LDCs","Group of 77 and China","Solomon Islands|Gambia|China|Bangladesh","","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","SBI Chair Chruszczow introduced the item (FCCC/SBI/2012/7)."
"enb12536e_4","CONVENTION ARTICLE 6 (education, training and public awareness)","European Union","","","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","On this item (FCCC/SBI/2012/3-5, FCCC/SBI/2012/Misc.4 and FCCC/CP/2011/7/Add.2), Tony Carret (EU) will consult informally."
"enb12536e_5","ANNEX I NATIONAL COMMUNICATIONS:","","Japan|Bolivia|Mexico","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","The Secretariat introduced the report on the status of Annex I fifth national communications (FCCC/SBI/2012/INF.6), compilation and synthesis of the fifth national communications (FCCC/SBI/2011/INF.1 and Adds."
"enb12536e_6","Consultative Group of Experts on Non-Annex I National Communications (CGE)","African Group|Alliance of Small Island States","Mexico|Philippines|Antigua and Barbuda|Japan|Nauru|Tanzania","Financial Mechanisms and Funds|UNFCCC and Kyoto Protocol Functioning|National Communications and Inventories","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","On this item (FCCC/SBI/2012/2, FCCC/SBI/2012/12-14 and FCCC/SBI/2012/MISC.6), CGE Chair Ruleta Camacho (Antigua and Barbuda) reported on progess in implementing the CGE s work programme."
"enb12536e_7","Prototype of the Registry","European Union","Ethiopia|Philippines","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","The Secretariat introduced the item, inviting parties to a demonstration of the prototype registry on Tuesday afternoon."
"enb12536e_8","NATIONAL ADAPTATION PLANS:","","Maldives|Australia","","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","On this issue (FCCC/SBI/2012/8 and MISCs.1-2, and Add.1 and MISC."
"enb12536e_9","Initial review of the Adaptation Fund","Group of 77 and China","Australia|Bangladesh|Philippines|Antigua and Barbuda|China|Malawi","UNFCCC and Kyoto Protocol Functioning","http://www.iisd.ca/vol12/enb12536e.html","099","","","1.3370328e+12","2012","The Secretariat introduced the item (FCCC/SBI/2012/INF.2, FCCC/KP/CMP/2011/MISC.1, FCCC/KP/CMP/2011/6 and FCCC/KP/CMP/2011/6/Add.1)."
"enb12537e_1","ORGANIZATIONAL MATTERS:","","Senegal","","http://www.iisd.ca/vol12/enb12537e.html","099","working group","","1.3371192e+12","2012","AWG-KP Chair Madeleine Diouf (Senegal) highlighted important outcomes from CMP 7 and called on parties to build on the momentum to finalize the AWG-KP s work for adoption by CMP 8 in Doha."
"enb12537e_2","ANNEX I FURTHER COMMITMENTS:","","Finland","Extension of the Kyoto protocol","http://www.iisd.ca/vol12/enb12537e.html","099","working group","","1.3371192e+12","2012","AWG-KP Chair Diouf recalled the AWG-KP s mandate to conclude its work by CMP 8 and identified issues for consideration to fulfill its mandate."
"enb12537e_3","OPENING STATEMENTS:","League of Arab States|Alliance of Small Island States|African Group|Group of 77 and China|Coalition for Rainforest Nations|Bolivarian Alliance For The Peoples Of Our America|Umbrella Group|European Union|Environmental Integrity Group","Qatar|Australia|Algeria|South Africa|Gambia|Saudi Arabia|Papua New Guinea|China|Swaziland|Switzerland|Nauru|Bolivia","Extension of the Kyoto protocol|Post-Kyoto Agreements|UNFCCC and Kyoto Protocol Functioning|Mitigation|Extension of the Kyoto protocol","http://www.iisd.ca/vol12/enb12537e.html","099","working group","","1.3371192e+12","2012","Algeria, for the G-77/CHINA, expressed concern that some Annex I parties have not submitted information on their QELROs for the second commitment period, highlighting the need to avoid a gap between commitment periods in order to preserve the Protocol and its flexibility mechanisms."
"enb12537e_4","AWG-LCA","","Brazil|Saudi Arabia|South Africa|India|Germany|Kenya|Japan","Legal Status of Agreements","http://www.iisd.ca/vol12/enb12537e.html","099","working group","","1.3371192e+12","2012","Opening the session, AWG-LCA Chair Aysar Tayeb (Saudi Arabia) recalled the mandate to finish the AWG-LCA s work at COP 18."
"enb12537e_5","OPENING STATEMENTS:","European Union|League of Arab States|Alliance of Small Island States|Brazil, South Africa, India and China|Central American Integration System|Group of 77 and China|Coalition for Rainforest Nations|Bolivarian Alliance For The Peoples Of Our America|Umbrella Group|African Group|Environmental Integrity Group","Australia|Honduras|Peru|Algeria|Egypt|Gambia|India|Papua New Guinea|Tajikistan|Belarus|China|Swaziland|Switzerland|Nauru|Venezuela","Post-Kyoto Agreements 2|Legal Status of Agreements|Financial Mechanisms and Funds|Reasons for Concern|Post-Kyoto Agreements|Adaptation|Pre-Kyoto","http://www.iisd.ca/vol12/enb12537e.html","099","working group","","1.3371192e+12","2012","Algeria, for the G-77/CHINA, urged parties to address outstanding issues under the AWG-LCA, taking into account equity, common but differentiated responsibilities and historical responsibility."
"enb12537e_6","ORGANIZATIONAL MATTERS:","European Union|Environmental Integrity Group","Canada|Singapore|Nicaragua|Mexico|United States|China|Switzerland|New Zealand|Bolivia|Venezuela","Legal Status of Agreements","http://www.iisd.ca/vol12/enb12537e.html","099","working group","","1.3371192e+12","2012","On the agenda and organization of work (FCCC/AWGLCA/2012/1 and 2), AWG-LCA Chair Tayeb outlined intentions to establish a single contact group, chaired by the AWG-LCA Chair."
